Contig ID,Size,Lmic_ech1,Lmic F ENV RPKM
Lmic_v1_contig_46958,394,22,0.713556434
Lmic_v1_contig_46959,294,31,1.347461083
Lmic_v1_contig_4696,2250,5188,29.46587328
Lmic_v1_contig_46960,271,16,0.754488387
Lmic_v1_contig_46961,500,21,0.536724176
Lmic_v1_contig_46962,305,16,0.670381485
Lmic_v1_contig_46963,492,31,0.80519016
Lmic_v1_contig_46964,478,54,1.443669332
Lmic_v1_contig_46965,311,12,0.49308606
Lmic_v1_contig_46966,397,21,0.675975033
Lmic_v1_contig_46967,295,8,0.34655314
Lmic_v1_contig_46968,346,12,0.443207412
Lmic_v1_contig_46969,392,36,1.173595137
Lmic_v1_contig_4697,209,1031,63.03971583
Lmic_v1_contig_46970,202,10,0.632631042
Lmic_v1_contig_46971,441,13,0.37670955
Lmic_v1_contig_46972,299,11,0.470135845
Lmic_v1_contig_46973,374,15,0.512532636
Lmic_v1_contig_46974,233,7,0.383922873
Lmic_v1_contig_46975,287,12,0.534319737
Lmic_v1_contig_46976,412,19,0.589329597
Lmic_v1_contig_46977,247,22,1.138223624
Lmic_v1_contig_46978,641,67,1.335729879
Lmic_v1_contig_46979,304,21,0.882770026
Lmic_v1_contig_4698,340,659,24.76899384
Lmic_v1_contig_46980,339,23,0.867021776
Lmic_v1_contig_46981,261,21,1.028207234
Lmic_v1_contig_46982,220,10,0.58087032
Lmic_v1_contig_46983,382,16,0.535252232
Lmic_v1_contig_46984,461,30,0.831614775
Lmic_v1_contig_46985,301,14,0.594378933
Lmic_v1_contig_46986,350,40,1.460473948
Lmic_v1_contig_46987,454,33,0.928880733
Lmic_v1_contig_46988,389,20,0.657025555
Lmic_v1_contig_46989,208,22,1.351640553
Lmic_v1_contig_4699,326,700,27.4398863
Lmic_v1_contig_46990,280,14,0.638957352
Lmic_v1_contig_46991,389,36,1.182645999
Lmic_v1_contig_46992,304,14,0.588513351
Lmic_v1_contig_46993,290,17,0.749122413
Lmic_v1_contig_46994,368,18,0.625066975
Lmic_v1_contig_46995,254,9,0.452804423
Lmic_v1_contig_46996,230,12,0.666738107
Lmic_v1_contig_46997,204,13,0.81435741
Lmic_v1_contig_46998,379,18,0.60692519
Lmic_v1_contig_46999,283,10,0.451559966
Lmic_v1_contig_47,1348,188987,1791.611768
Lmic_v1_contig_470,853,5146,77.09436192
Lmic_v1_contig_4700,1059,2639,31.84529657
Lmic_v1_contig_47000,293,15,0.654222545
Lmic_v1_contig_47001,536,53,1.26360969
Lmic_v1_contig_47002,267,9,0.430757766
Lmic_v1_contig_47003,317,20,0.806255334
Lmic_v1_contig_47004,238,10,0.536938952
Lmic_v1_contig_47005,252,9,0.456398109
Lmic_v1_contig_47006,238,17,0.912796218
Lmic_v1_contig_47007,294,34,1.477860543
Lmic_v1_contig_47008,450,35,0.993933659
Lmic_v1_contig_47009,303,22,0.927858862
Lmic_v1_contig_4701,251,4001,203.7026587
Lmic_v1_contig_47010,408,16,0.501143022
Lmic_v1_contig_47011,191,8,0.535252232
Lmic_v1_contig_47012,275,22,1.022331764
Lmic_v1_contig_47013,263,22,1.06897808
Lmic_v1_contig_47014,466,48,1.316306992
Lmic_v1_contig_47015,256,20,0.998370863
Lmic_v1_contig_47016,293,24,1.046756072
Lmic_v1_contig_47017,284,6,0.26998198
Lmic_v1_contig_47018,262,8,0.390202963
Lmic_v1_contig_47019,212,12,0.723347946
Lmic_v1_contig_4702,899,5868,83.41271956
Lmic_v1_contig_47020,339,28,1.055504771
Lmic_v1_contig_47021,256,23,1.148126493
Lmic_v1_contig_47022,316,22,0.889687453
Lmic_v1_contig_47023,227,6,0.337774812
Lmic_v1_contig_47024,308,12,0.497888846
Lmic_v1_contig_47025,288,54,2.396090072
Lmic_v1_contig_47026,229,8,0.446433085
Lmic_v1_contig_47027,683,40,0.748412712
Lmic_v1_contig_47028,292,14,0.612698831
Lmic_v1_contig_47029,303,24,1.012209667
Lmic_v1_contig_4703,1303,3021,29.62839849
Lmic_v1_contig_47030,239,6,0.320815407
Lmic_v1_contig_47031,290,9,0.396594219
Lmic_v1_contig_47032,221,26,1.503429065
Lmic_v1_contig_47033,238,9,0.483245056
Lmic_v1_contig_47034,640,52,1.038305698
Lmic_v1_contig_47035,498,47,1.206064079
Lmic_v1_contig_47036,296,18,0.777110294
Lmic_v1_contig_47037,420,49,1.490900489
Lmic_v1_contig_47038,465,21,0.57712277
Lmic_v1_contig_47039,299,14,0.598354711
Lmic_v1_contig_4704,2190,10422,60.81473541
Lmic_v1_contig_47040,263,12,0.583078953
Lmic_v1_contig_47041,284,14,0.629957953
Lmic_v1_contig_47042,408,27,0.845678849
Lmic_v1_contig_47043,230,14,0.777861125
Lmic_v1_contig_47044,329,13,0.504951099
Lmic_v1_contig_47045,235,13,0.706931539
Lmic_v1_contig_47046,350,106,3.870255963
Lmic_v1_contig_47047,276,22,1.018627663
Lmic_v1_contig_47048,279,9,0.41223055
Lmic_v1_contig_47049,279,6,0.274820367
Lmic_v1_contig_4705,1996,1278,8.182239443
Lmic_v1_contig_47050,277,8,0.369072839
Lmic_v1_contig_47051,439,16,0.46575479
Lmic_v1_contig_47052,232,8,0.440660243
Lmic_v1_contig_47053,504,35,0.887440767
Lmic_v1_contig_47054,290,22,0.969452535
Lmic_v1_contig_47055,320,11,0.43928318
Lmic_v1_contig_47056,202,6,0.379578625
Lmic_v1_contig_47057,302,15,0.634725847
Lmic_v1_contig_47058,292,14,0.612698831
Lmic_v1_contig_47059,225,9,0.511165882
Lmic_v1_contig_4706,497,2229,57.31331745
Lmic_v1_contig_47060,285,30,1.345173374
Lmic_v1_contig_47061,545,31,0.726887263
Lmic_v1_contig_47062,227,19,1.069620238
Lmic_v1_contig_47063,550,71,1.64967171
Lmic_v1_contig_47064,328,12,0.46752977
Lmic_v1_contig_47065,287,11,0.489793092
Lmic_v1_contig_47066,248,15,0.772932281
Lmic_v1_contig_47067,299,11,0.470135845
Lmic_v1_contig_47068,220,15,0.871305481
Lmic_v1_contig_47069,358,21,0.749614771
Lmic_v1_contig_4707,357,1311,46.92846437
Lmic_v1_contig_47070,269,8,0.380048983
Lmic_v1_contig_47071,477,36,0.964463928
Lmic_v1_contig_47072,372,46,1.580217108
Lmic_v1_contig_47073,362,16,0.564824179
Lmic_v1_contig_47074,234,10,0.546117395
Lmic_v1_contig_47075,230,11,0.611176598
Lmic_v1_contig_47076,357,27,0.966490113
Lmic_v1_contig_47077,345,31,1.148271184
Lmic_v1_contig_47078,269,9,0.427555106
Lmic_v1_contig_47079,275,12,0.557635508
Lmic_v1_contig_4708,635,4852,97.64475824
Lmic_v1_contig_47080,238,20,1.073877903
Lmic_v1_contig_47081,331,18,0.69493851
Lmic_v1_contig_47082,342,22,0.822050395
Lmic_v1_contig_47083,359,24,0.854316237
Lmic_v1_contig_47084,225,30,1.703886273
Lmic_v1_contig_47085,245,8,0.417278271
Lmic_v1_contig_47086,229,11,0.613845491
Lmic_v1_contig_47087,283,19,0.857963936
Lmic_v1_contig_47088,308,16,0.663851795
Lmic_v1_contig_47089,430,10,0.297189466
Lmic_v1_contig_4709,259,169,8.3385168
Lmic_v1_contig_47090,177,9,0.649787138
Lmic_v1_contig_47091,291,14,0.614804325
Lmic_v1_contig_47092,284,8,0.359975973
Lmic_v1_contig_47093,333,13,0.498885621
Lmic_v1_contig_47094,820,42,0.654541678
Lmic_v1_contig_47095,277,12,0.553609258
Lmic_v1_contig_47096,325,26,1.022331764
Lmic_v1_contig_47097,242,9,0.475257535
Lmic_v1_contig_47098,225,16,0.908739346
Lmic_v1_contig_47099,510,37,0.92711459
Lmic_v1_contig_471,1571,12127,98.64590469
Lmic_v1_contig_4710,3497,2410,8.806904315
Lmic_v1_contig_47100,215,8,0.475503146
Lmic_v1_contig_47101,492,20,0.519477522
Lmic_v1_contig_47102,269,11,0.522567351
Lmic_v1_contig_47103,304,16,0.672586687
Lmic_v1_contig_47104,246,13,0.675320779
Lmic_v1_contig_47105,219,12,0.700227236
Lmic_v1_contig_47106,320,641,25.59822893
Lmic_v1_contig_47107,282,33,1.495432102
Lmic_v1_contig_47108,301,16,0.679290209
Lmic_v1_contig_47109,295,18,0.779744566
Lmic_v1_contig_4711,552,22,0.509313832
Lmic_v1_contig_47110,294,21,0.912796218
Lmic_v1_contig_47111,369,24,0.831164036
Lmic_v1_contig_47112,407,40,1.255935828
Lmic_v1_contig_47113,296,10,0.431727941
Lmic_v1_contig_47114,326,22,0.862396427
Lmic_v1_contig_47115,336,48,1.825592436
Lmic_v1_contig_47116,317,18,0.725629801
Lmic_v1_contig_47117,200,23,1.469601911
Lmic_v1_contig_47118,216,12,0.709952614
Lmic_v1_contig_47119,278,16,0.735490478
Lmic_v1_contig_4712,247,107,5.535905807
Lmic_v1_contig_47120,332,11,0.423405475
Lmic_v1_contig_47121,346,12,0.443207412
Lmic_v1_contig_47122,378,21,0.709952614
Lmic_v1_contig_47123,254,25,1.257790064
Lmic_v1_contig_47124,286,14,0.625552653
Lmic_v1_contig_47125,308,16,0.663851795
Lmic_v1_contig_47126,203,5,0.314757316
Lmic_v1_contig_47127,208,19,1.167325932
Lmic_v1_contig_47128,345,14,0.518574083
Lmic_v1_contig_47129,294,14,0.608530812
Lmic_v1_contig_4713,1416,1075,9.701682965
Lmic_v1_contig_47130,262,8,0.390202963
Lmic_v1_contig_47131,399,10,0.320279375
Lmic_v1_contig_47132,205,52,3.241539739
Lmic_v1_contig_47133,219,12,0.700227236
Lmic_v1_contig_47134,291,7,0.307402163
Lmic_v1_contig_47135,253,18,0.909188328
Lmic_v1_contig_47136,352,23,0.835001086
Lmic_v1_contig_47137,241,14,0.74235709
Lmic_v1_contig_47138,287,14,0.623373027
Lmic_v1_contig_47139,523,46,1.123978517
Lmic_v1_contig_4714,1129,5888,66.6462514
Lmic_v1_contig_47140,300,14,0.596360196
Lmic_v1_contig_47141,283,22,0.993431926
Lmic_v1_contig_47142,499,19,0.486580749
Lmic_v1_contig_47143,223,10,0.573055921
Lmic_v1_contig_47144,256,175,8.735745053
Lmic_v1_contig_47145,327,16,0.625279366
Lmic_v1_contig_47146,248,11,0.566817006
Lmic_v1_contig_47147,278,13,0.597586013
Lmic_v1_contig_47148,322,14,0.555615089
Lmic_v1_contig_47149,359,21,0.747526708
Lmic_v1_contig_4715,2666,2904,13.91997113
Lmic_v1_contig_47150,179,11,0.785310713
Lmic_v1_contig_47151,229,20,1.116082712
Lmic_v1_contig_47152,266,24,1.153005749
Lmic_v1_contig_47153,321,7,0.278672989
Lmic_v1_contig_47154,300,8,0.340777255
Lmic_v1_contig_47155,326,11,0.431198213
Lmic_v1_contig_47156,525,39,0.949308067
Lmic_v1_contig_47157,305,37,1.550257183
Lmic_v1_contig_47158,503,19,0.48271132
Lmic_v1_contig_47159,285,9,0.403552012
Lmic_v1_contig_4716,554,2454,56.60654668
Lmic_v1_contig_47160,208,10,0.61438207
Lmic_v1_contig_47161,249,54,2.771381288
Lmic_v1_contig_47162,307,12,0.499510634
Lmic_v1_contig_47163,301,23,0.976479675
Lmic_v1_contig_47164,273,12,0.561720749
Lmic_v1_contig_47165,415,21,0.646655634
Lmic_v1_contig_47166,242,6,0.316838357
Lmic_v1_contig_47167,365,17,0.59519315
Lmic_v1_contig_47168,553,22,0.50839283
Lmic_v1_contig_47169,219,8,0.466818157
Lmic_v1_contig_4717,1162,978,10.75559881
Lmic_v1_contig_47170,360,12,0.425971568
Lmic_v1_contig_47171,286,18,0.804281982
Lmic_v1_contig_47172,245,6,0.312958703
Lmic_v1_contig_47173,284,16,0.719951946
Lmic_v1_contig_47174,312,8,0.327670437
Lmic_v1_contig_47175,224,8,0.456398109
Lmic_v1_contig_47176,332,23,0.885302356
Lmic_v1_contig_47177,278,16,0.735490478
Lmic_v1_contig_47178,235,13,0.706931539
Lmic_v1_contig_47179,418,28,0.85601942
Lmic_v1_contig_4718,3680,12643,43.90400982
Lmic_v1_contig_47180,410,20,0.623373027
Lmic_v1_contig_47181,261,14,0.685471489
Lmic_v1_contig_47182,226,11,0.621993883
Lmic_v1_contig_47183,412,25,0.77543368
Lmic_v1_contig_47184,288,19,0.843068729
Lmic_v1_contig_47185,221,8,0.462593558
Lmic_v1_contig_47186,228,8,0.448391125
Lmic_v1_contig_47187,402,28,0.890089844
Lmic_v1_contig_47188,290,12,0.528792292
Lmic_v1_contig_47189,237,17,0.916647679
Lmic_v1_contig_4719,1606,2094,16.66222536
Lmic_v1_contig_47190,222,10,0.575637254
Lmic_v1_contig_47191,321,33,1.313744089
Lmic_v1_contig_47192,350,13,0.474654033
Lmic_v1_contig_47193,325,30,1.179613574
Lmic_v1_contig_47194,254,15,0.754674038
Lmic_v1_contig_47195,341,16,0.599608073
Lmic_v1_contig_47196,330,22,0.851943137
Lmic_v1_contig_47197,351,25,0.910195659
Lmic_v1_contig_47198,221,10,0.578241948
Lmic_v1_contig_47199,312,16,0.655340874
Lmic_v1_contig_472,215,3053,181.4638881
Lmic_v1_contig_4720,2281,847,4.745259777
Lmic_v1_contig_47200,300,30,1.277914705
Lmic_v1_contig_47201,230,26,1.444599232
Lmic_v1_contig_47202,354,19,0.685886424
Lmic_v1_contig_47203,247,14,0.724324124
Lmic_v1_contig_47204,272,12,0.563785899
Lmic_v1_contig_47205,305,6,0.251393057
Lmic_v1_contig_47206,243,15,0.788836238
Lmic_v1_contig_47207,383,24,0.800782061
Lmic_v1_contig_47208,373,19,0.650948509
Lmic_v1_contig_47209,221,14,0.809538727
Lmic_v1_contig_4721,2136,4649,27.81378962
Lmic_v1_contig_47210,304,7,0.294256675
Lmic_v1_contig_47211,360,16,0.567962091
Lmic_v1_contig_47212,328,22,0.857137912
Lmic_v1_contig_47213,198,13,0.839034907
Lmic_v1_contig_47214,250,21,1.073448352
Lmic_v1_contig_47215,317,14,0.564378734
Lmic_v1_contig_47216,308,13,0.539379583
Lmic_v1_contig_47217,309,11,0.454921092
Lmic_v1_contig_47218,680,35,0.657750216
Lmic_v1_contig_47219,294,33,1.434394057
Lmic_v1_contig_4722,438,76,2.217386246
Lmic_v1_contig_47220,209,12,0.733730931
Lmic_v1_contig_47221,241,9,0.477229558
Lmic_v1_contig_47222,349,14,0.512630541
Lmic_v1_contig_47223,371,18,0.620012525
Lmic_v1_contig_47224,221,15,0.867362922
Lmic_v1_contig_47225,495,13,0.335613963
Lmic_v1_contig_47226,367,17,0.591949591
Lmic_v1_contig_47227,243,11,0.578479908
Lmic_v1_contig_47228,205,29,1.807781778
Lmic_v1_contig_47229,275,22,1.022331764
Lmic_v1_contig_4723,709,16174,291.5231655
Lmic_v1_contig_47230,293,12,0.523378036
Lmic_v1_contig_47231,313,16,0.653247134
Lmic_v1_contig_47232,226,10,0.565448984
Lmic_v1_contig_47233,240,35,1.863625611
Lmic_v1_contig_47234,294,16,0.695463785
Lmic_v1_contig_47235,218,10,0.586199406
Lmic_v1_contig_47236,220,8,0.464696256
Lmic_v1_contig_47237,469,27,0.735686504
Lmic_v1_contig_47238,474,39,1.051448808
Lmic_v1_contig_47239,347,11,0.405102644
Lmic_v1_contig_4724,1130,309,3.494474724
Lmic_v1_contig_47240,229,10,0.558041356
Lmic_v1_contig_47241,248,17,0.875989919
Lmic_v1_contig_47242,346,12,0.443207412
Lmic_v1_contig_47243,337,12,0.455043812
Lmic_v1_contig_47244,448,33,0.9413211
Lmic_v1_contig_47245,261,11,0.538584742
Lmic_v1_contig_47246,250,11,0.56228247
Lmic_v1_contig_47247,319,8,0.320480177
Lmic_v1_contig_47248,215,14,0.832130506
Lmic_v1_contig_47249,303,12,0.506104834
Lmic_v1_contig_4725,986,1707,22.12373632
Lmic_v1_contig_47250,196,18,1.173595137
Lmic_v1_contig_47251,310,29,1.195468595
Lmic_v1_contig_47252,256,10,0.499185432
Lmic_v1_contig_47253,366,36,1.256965284
Lmic_v1_contig_47254,298,8,0.34306435
Lmic_v1_contig_47255,613,32,0.667100662
Lmic_v1_contig_47256,360,18,0.638957352
Lmic_v1_contig_47257,361,18,0.637187387
Lmic_v1_contig_47258,269,13,0.617579597
Lmic_v1_contig_47259,295,11,0.476510568
Lmic_v1_contig_4726,2415,5634,29.81271821
Lmic_v1_contig_47260,517,43,1.062869097
Lmic_v1_contig_47261,392,20,0.651997298
Lmic_v1_contig_47262,283,18,0.81280794
Lmic_v1_contig_47263,284,20,0.899939933
Lmic_v1_contig_47264,249,10,0.513218757
Lmic_v1_contig_47265,239,15,0.802038518
Lmic_v1_contig_47266,226,14,0.791628578
Lmic_v1_contig_47267,345,21,0.777861125
Lmic_v1_contig_47268,305,7,0.293291899
Lmic_v1_contig_47269,270,8,0.378641394
Lmic_v1_contig_4727,2644,4505,21.77384926
Lmic_v1_contig_47270,286,24,1.072375976
Lmic_v1_contig_47271,228,10,0.560488906
Lmic_v1_contig_47272,298,7,0.300181307
Lmic_v1_contig_47273,277,42,1.937632405
Lmic_v1_contig_47274,341,8,0.299804036
Lmic_v1_contig_47275,635,59,1.18735382
Lmic_v1_contig_47276,228,21,1.177026702
Lmic_v1_contig_47277,296,33,1.424702205
Lmic_v1_contig_47278,248,15,0.772932281
Lmic_v1_contig_47279,386,24,0.794558366
Lmic_v1_contig_4728,1263,9663,97.77109892
Lmic_v1_contig_47280,396,23,0.742223187
Lmic_v1_contig_47281,358,29,1.035182303
Lmic_v1_contig_47282,413,28,0.866382851
Lmic_v1_contig_47283,559,28,0.640100389
Lmic_v1_contig_47284,260,34,1.67111923
Lmic_v1_contig_47285,339,17,0.640842182
Lmic_v1_contig_47286,410,21,0.654541678
Lmic_v1_contig_47287,365,10,0.350113618
Lmic_v1_contig_47288,298,18,0.771894788
Lmic_v1_contig_47289,324,9,0.354976307
Lmic_v1_contig_4729,1416,6505,58.70646296
Lmic_v1_contig_47290,251,16,0.814606983
Lmic_v1_contig_47291,252,24,1.217061624
Lmic_v1_contig_47292,218,13,0.762059228
Lmic_v1_contig_47293,274,17,0.792866788
Lmic_v1_contig_47294,281,8,0.363819133
Lmic_v1_contig_47295,257,13,0.646415999
Lmic_v1_contig_47296,274,6,0.279835337
Lmic_v1_contig_47297,348,15,0.550825304
Lmic_v1_contig_47298,225,10,0.567962091
Lmic_v1_contig_47299,344,15,0.557230249
Lmic_v1_contig_473,1710,153716,1148.748168
Lmic_v1_contig_4730,1802,2903,20.58704988
Lmic_v1_contig_47300,393,17,0.552787531
Lmic_v1_contig_47301,232,20,1.101650608
Lmic_v1_contig_47302,286,21,0.938328979
Lmic_v1_contig_47303,325,16,0.629127239
Lmic_v1_contig_47304,339,16,0.603145583
Lmic_v1_contig_47305,359,17,0.605140668
Lmic_v1_contig_47306,353,17,0.615426345
Lmic_v1_contig_47307,338,13,0.491505656
Lmic_v1_contig_47308,260,16,0.786409049
Lmic_v1_contig_47309,316,15,0.606605081
Lmic_v1_contig_4731,1660,940,7.236384474
Lmic_v1_contig_47310,309,16,0.661703407
Lmic_v1_contig_47311,232,18,0.991485547
Lmic_v1_contig_47312,314,20,0.813958411
Lmic_v1_contig_47313,545,54,1.266190717
Lmic_v1_contig_47314,356,16,0.574343688
Lmic_v1_contig_47315,299,22,0.940271689
Lmic_v1_contig_47316,230,10,0.555615089
Lmic_v1_contig_47317,292,15,0.656463033
Lmic_v1_contig_47318,308,44,1.825592436
Lmic_v1_contig_47319,250,7,0.357816117
Lmic_v1_contig_4732,1152,6393,70.91761032
Lmic_v1_contig_47320,405,22,0.694175889
Lmic_v1_contig_47321,406,30,0.944271949
Lmic_v1_contig_47322,277,8,0.369072839
Lmic_v1_contig_47323,282,7,0.31721287
Lmic_v1_contig_47324,309,6,0.248138778
Lmic_v1_contig_47325,339,28,1.055504771
Lmic_v1_contig_47326,203,22,1.384932193
Lmic_v1_contig_47327,385,17,0.564274026
Lmic_v1_contig_47328,371,14,0.482231964
Lmic_v1_contig_47329,501,48,1.224349418
Lmic_v1_contig_4733,349,1130,41.37660792
Lmic_v1_contig_47330,238,6,0.322163371
Lmic_v1_contig_47331,296,11,0.474900735
Lmic_v1_contig_47332,233,9,0.493615122
Lmic_v1_contig_47333,209,7,0.42800971
Lmic_v1_contig_47334,318,19,0.763533943
Lmic_v1_contig_47335,354,10,0.360992854
Lmic_v1_contig_47336,222,15,0.863455882
Lmic_v1_contig_47337,459,21,0.584666858
Lmic_v1_contig_47338,300,12,0.511165882
Lmic_v1_contig_47339,272,15,0.704732374
Lmic_v1_contig_4734,396,2248,72.54424891
Lmic_v1_contig_47340,226,10,0.565448984
Lmic_v1_contig_47341,202,6,0.379578625
Lmic_v1_contig_47342,326,12,0.470398051
Lmic_v1_contig_47343,402,10,0.31788923
Lmic_v1_contig_47344,244,10,0.523735535
Lmic_v1_contig_47345,265,8,0.385785571
Lmic_v1_contig_47346,256,13,0.648941061
Lmic_v1_contig_47347,369,57,1.974014585
Lmic_v1_contig_47348,409,26,0.812366316
Lmic_v1_contig_47349,339,9,0.339269391
Lmic_v1_contig_4735,769,511,8.491734905
Lmic_v1_contig_47350,350,19,0.693725126
Lmic_v1_contig_47351,247,16,0.827798999
Lmic_v1_contig_47352,277,14,0.645877468
Lmic_v1_contig_47353,202,17,1.075472771
Lmic_v1_contig_47354,218,26,1.524118455
Lmic_v1_contig_47355,213,8,0.479967964
Lmic_v1_contig_47356,489,55,1.437327378
Lmic_v1_contig_47357,424,41,1.235719408
Lmic_v1_contig_47358,279,10,0.458033944
Lmic_v1_contig_47359,227,9,0.506662218
Lmic_v1_contig_4736,875,741,10.82211196
Lmic_v1_contig_47360,231,8,0.442567863
Lmic_v1_contig_47361,423,37,1.117797732
Lmic_v1_contig_47362,396,44,1.419905228
Lmic_v1_contig_47363,258,101,5.002689349
Lmic_v1_contig_47364,296,10,0.431727941
Lmic_v1_contig_47365,489,21,0.548797726
Lmic_v1_contig_47366,423,42,1.26885148
Lmic_v1_contig_47367,283,12,0.54187196
Lmic_v1_contig_47368,306,12,0.501143022
Lmic_v1_contig_47369,464,48,1.321980729
Lmic_v1_contig_4737,345,562,20.81704534
Lmic_v1_contig_47370,357,25,0.894898253
Lmic_v1_contig_47371,286,20,0.893646647
Lmic_v1_contig_47372,316,10,0.404403388
Lmic_v1_contig_47373,397,31,0.997867906
Lmic_v1_contig_47374,345,21,0.777861125
Lmic_v1_contig_47375,283,15,0.67733995
Lmic_v1_contig_47376,305,27,1.131268755
Lmic_v1_contig_47377,342,13,0.485757052
Lmic_v1_contig_47378,383,14,0.467122869
Lmic_v1_contig_47379,295,24,1.039659421
Lmic_v1_contig_4738,1465,2529,22.06038422
Lmic_v1_contig_47380,255,25,1.252857554
Lmic_v1_contig_47381,476,39,1.047030956
Lmic_v1_contig_47382,353,35,1.26705424
Lmic_v1_contig_47383,358,15,0.535439122
Lmic_v1_contig_47384,232,10,0.550825304
Lmic_v1_contig_47385,253,12,0.606125552
Lmic_v1_contig_47386,344,9,0.33433815
Lmic_v1_contig_47387,330,17,0.658319696
Lmic_v1_contig_47388,218,10,0.586199406
Lmic_v1_contig_47389,257,16,0.795588921
Lmic_v1_contig_4739,2296,11048,61.49129643
Lmic_v1_contig_47390,514,67,1.665764304
Lmic_v1_contig_47391,250,13,0.664515647
Lmic_v1_contig_47392,243,12,0.63106899
Lmic_v1_contig_47393,241,22,1.166561141
Lmic_v1_contig_47394,419,29,0.884475571
Lmic_v1_contig_47395,222,12,0.690764705
Lmic_v1_contig_47396,284,5,0.224984983
Lmic_v1_contig_47397,272,15,0.704732374
Lmic_v1_contig_47398,489,55,1.437327378
Lmic_v1_contig_47399,327,16,0.625279366
Lmic_v1_contig_474,634,348,7.014421409
Lmic_v1_contig_4740,440,1081,31.39604082
Lmic_v1_contig_47400,250,8,0.408932706
Lmic_v1_contig_47401,291,21,0.922206488
Lmic_v1_contig_47402,283,32,1.444991892
Lmic_v1_contig_47403,221,13,0.751714532
Lmic_v1_contig_47404,221,9,0.520417753
Lmic_v1_contig_47405,282,10,0.453161243
Lmic_v1_contig_47406,230,18,1.00010716
Lmic_v1_contig_47407,303,16,0.674806445
Lmic_v1_contig_47408,348,15,0.550825304
Lmic_v1_contig_47409,412,19,0.589329597
Lmic_v1_contig_4741,316,1082,43.75644654
Lmic_v1_contig_47410,236,12,0.649787138
Lmic_v1_contig_47411,473,53,1.431912883
Lmic_v1_contig_47412,323,7,0.276947459
Lmic_v1_contig_47413,255,10,0.501143022
Lmic_v1_contig_47414,225,7,0.397573464
Lmic_v1_contig_47415,519,39,0.960282726
Lmic_v1_contig_47416,313,11,0.449107404
Lmic_v1_contig_47417,406,18,0.56656317
Lmic_v1_contig_47418,209,12,0.733730931
Lmic_v1_contig_47419,313,7,0.285795621
Lmic_v1_contig_4742,3105,2874,11.8284279
Lmic_v1_contig_47420,268,10,0.476833845
Lmic_v1_contig_47421,582,52,1.141779461
Lmic_v1_contig_47422,326,15,0.587997564
Lmic_v1_contig_47423,209,6,0.366865466
Lmic_v1_contig_47424,282,11,0.498477367
Lmic_v1_contig_47425,241,12,0.636306077
Lmic_v1_contig_47426,375,10,0.340777255
Lmic_v1_contig_47427,339,28,1.055504771
Lmic_v1_contig_47428,384,13,0.432627374
Lmic_v1_contig_47429,563,39,0.885233987
Lmic_v1_contig_4743,1834,17474,121.7572604
Lmic_v1_contig_47430,232,19,1.046568077
Lmic_v1_contig_47431,284,9,0.40497297
Lmic_v1_contig_47432,411,23,0.71513475
Lmic_v1_contig_47433,238,15,0.805408427
Lmic_v1_contig_47434,217,6,0.353340471
Lmic_v1_contig_47435,265,24,1.157356714
Lmic_v1_contig_47436,282,10,0.453161243
Lmic_v1_contig_47437,368,13,0.45143726
Lmic_v1_contig_47438,325,18,0.707768144
Lmic_v1_contig_47439,290,9,0.396594219
Lmic_v1_contig_4744,2419,6125,32.35728635
Lmic_v1_contig_47440,205,17,1.059734146
Lmic_v1_contig_47441,309,20,0.827129259
Lmic_v1_contig_47442,539,19,0.450470861
Lmic_v1_contig_47443,587,63,1.371526855
Lmic_v1_contig_47444,348,134,4.920706048
Lmic_v1_contig_47445,460,27,0.75008037
Lmic_v1_contig_47446,233,10,0.548461247
Lmic_v1_contig_47447,262,23,1.12183352
Lmic_v1_contig_47448,284,11,0.494966963
Lmic_v1_contig_47449,482,42,1.113535635
Lmic_v1_contig_4745,916,180,2.511186101
Lmic_v1_contig_47450,313,9,0.367451513
Lmic_v1_contig_47451,334,17,0.650435628
Lmic_v1_contig_47452,261,7,0.342735745
Lmic_v1_contig_47453,287,11,0.489793092
Lmic_v1_contig_47454,353,16,0.579224795
Lmic_v1_contig_47455,291,7,0.307402163
Lmic_v1_contig_47456,413,14,0.433191425
Lmic_v1_contig_47457,320,24,0.958436029
Lmic_v1_contig_47458,579,27,0.595918774
Lmic_v1_contig_47459,277,16,0.738145678
Lmic_v1_contig_4746,1057,3298,39.8728732
Lmic_v1_contig_47460,255,8,0.400914417
Lmic_v1_contig_47461,261,8,0.391697994
Lmic_v1_contig_47462,230,17,0.944545651
Lmic_v1_contig_47463,710,32,0.575961557
Lmic_v1_contig_47464,213,12,0.719951946
Lmic_v1_contig_47465,240,8,0.425971568
Lmic_v1_contig_47466,311,13,0.534176565
Lmic_v1_contig_47467,331,12,0.46329234
Lmic_v1_contig_47468,413,22,0.680729383
Lmic_v1_contig_47469,218,14,0.820679168
Lmic_v1_contig_4747,1788,4189,29.93951174
Lmic_v1_contig_47470,216,9,0.53246446
Lmic_v1_contig_47471,346,9,0.332405559
Lmic_v1_contig_47472,219,8,0.466818157
Lmic_v1_contig_47473,331,16,0.61772312
Lmic_v1_contig_47474,264,10,0.4840586
Lmic_v1_contig_47475,548,57,1.32921785
Lmic_v1_contig_47476,349,12,0.439397606
Lmic_v1_contig_47477,673,39,0.740544926
Lmic_v1_contig_47478,269,7,0.33254286
